Purchase_ID,Buyer_ID,Mood,Emotion_Intensity,Product_Category,Product_Name,Brand,Amount,Discount(%),Payment_Mode,Purchase_Date,Purchase_Time,Device_Used
249,249,Sad,1,Food,Laptop,BrandD,221,48,Cash,2025-09-06,0 days 07:55:37,Laptop
250,250,Calm,4,Beauty,Pizza,BrandB,3513,11,Debit Card,2025-09-07,0 days 01:34:15,Mobile
251,251,Angry,3,Clothing,Laptop,BrandB,1461,7,Credit Card,2025-09-08,0 days 16:30:51,Laptop
252,252,Angry,6,Electronics,Lipstick,BrandD,1372,13,Debit Card,2025-09-09,0 days 18:53:04,Laptop
253,253,Excited,5,Beauty,Laptop,BrandD,2254,,Cash,2025-09-10,0 days 22:08:41,Tablet
254,254,Calm,5,Food,T-shirt,BrandA,2092,43,Cash,2025-09-11,0 days 04:46:51,Tablet
255,255,Sad,2,Clothing,Novel,BrandD,3015,45,Cash,2025-09-12,0 days 06:11:20,Mobile
256,256,Excited,3,Clothing,Pizza,BrandD,4874,19,UPI,2025-09-13,0 days 09:26:11,Mobile
257,257,Excited,6,Electronics,T-shirt,BrandA,4784,22,Cash,2025-09-14,0 days 01:53:18,Laptop
258,258,Happy,2,Electronics,Novel,BrandA,1987,4,Credit Card,2025-09-15,0 days 04:47:08,Tablet
259,259,Calm,4,Food,Lipstick,BrandD,2190,0,UPI,2025-09-16,0 days 09:55:39,Laptop
260,260,Excited,2,Clothing,Lipstick,BrandA,4517,44,Cash,2025-09-17,0 days 13:32:00,Laptop
261,261,Sad,9,Electronics,Lipstick,BrandC,2660,45,Credit Card,2025-09-18,0 days 19:31:20,Laptop
262,262,Happy,3,Clothing,Laptop,BrandB,2831,1,Cash,2025-09-19,0 days 11:15:03,Laptop
263,263,Sad,6,Food,Lipstick,BrandC,2468,15,Credit Card,2025-09-20,0 days 04:02:28,Laptop
264,264,Angry,1,Clothing,Lipstick,BrandB,2376,4,Credit Card,2025-09-21,0 days 19:11:06,Laptop
265,265,Happy,3,Beauty,Laptop,BrandB,1076,21,Cash,2025-09-22,0 days 10:30:53,Mobile
266,266,Happy,8,Clothing,Novel,BrandD,3692,0,Cash,2025-09-23,0 days 20:42:11,Tablet
267,267,Excited,5,Books,T-shirt,BrandB,4458,11,UPI,2025-09-24,0 days 06:51:43,Tablet
268,268,Angry,8,Books,Pizza,BrandC,,18,Cash,2025-09-25,0 days 07:05:27,Laptop
269,269,Excited,2,Food,Lipstick,BrandD,4319,21,Credit Card,2025-09-26,0 days 18:12:35,Laptop
270,270,Calm,7,Food,Lipstick,BrandA,4488,41,Debit Card,2025-09-27,0 days 16:56:22,Laptop
271,271,Sad,9,Food,Lipstick,BrandC,1077,43,UPI,2025-09-28,0 days 14:08:53,Tablet
272,272,Sad,7,Beauty,Laptop,BrandD,4685,47,Credit Card,2025-09-29,0 days 16:59:38,Tablet
273,273,Excited,3,Beauty,Laptop,BrandB,2744,16,Credit Card,2025-09-30,0 days 16:47:55,Laptop
274,274,Sad,7,Clothing,Laptop,BrandC,,,Debit Card,2025-10-01,0 days 12:42:10,Tablet
275,275,Sad,8,Electronics,Pizza,BrandB,2800,38,Cash,2025-10-02,0 days 06:27:21,Laptop
276,276,Calm,1,Books,T-shirt,BrandD,3307,27,Credit Card,2025-10-03,0 days 20:13:52,Laptop
277,277,,3,Books,Lipstick,BrandD,3728,2,Debit Card,2025-10-04,0 days 22:44:29,Laptop
278,278,Happy,5,Books,Novel,BrandA,2608,4,Debit Card,2025-10-05,0 days 11:31:56,Mobile
279,279,Excited,6,Clothing,Lipstick,BrandA,2173,35,Cash,2025-10-06,0 days 05:10:28,Tablet
280,280,Excited,3,Clothing,Lipstick,BrandC,4148,14,Debit Card,2025-10-07,0 days 05:22:47,Tablet
281,281,Calm,4,Food,Lipstick,BrandA,,,Debit Card,2025-10-08,0 days 03:15:55,Tablet
282,282,,5,Electronics,Lipstick,BrandB,2534,43,Debit Card,2025-10-09,0 days 14:55:51,Laptop
283,283,Happy,3,Food,T-shirt,BrandB,967,45,Debit Card,2025-10-10,0 days 03:37:05,Mobile
284,284,Angry,4,Clothing,Novel,BrandA,2616,28,Debit Card,2025-10-11,0 days 01:21:27,Laptop
285,285,Excited,5,Beauty,Laptop,BrandA,3745,3,Debit Card,2025-10-12,0 days 16:51:15,Laptop
286,286,Calm,2,Food,Novel,BrandA,2509,31,Credit Card,2025-10-13,0 days 21:59:54,Laptop
287,287,Excited,9,Clothing,Lipstick,BrandC,4406,48,UPI,2025-10-14,0 days 13:42:28,Mobile
288,288,Sad,8,Clothing,Novel,BrandC,4436,42,Cash,2025-10-15,0 days 19:39:22,Laptop
289,289,Excited,6,Beauty,Lipstick,BrandB,944,37,UPI,2025-10-16,0 days 19:18:44,Laptop
290,290,Angry,3,Beauty,Novel,BrandC,2782,3,Cash,2025-10-17,0 days 15:14:44,Mobile
291,291,Angry,2,Beauty,Pizza,BrandC,4374,12,UPI,2025-10-18,0 days 06:01:03,Laptop
292,292,Excited,7,Electronics,Novel,BrandD,1717,19,Cash,2025-10-19,0 days 23:26:29,Laptop
293,293,Sad,8,Clothing,Laptop,BrandB,2756,46,Debit Card,2025-10-20,0 days 05:00:14,Tablet
294,294,,1,Beauty,Laptop,BrandB,4361,17,UPI,2025-10-21,0 days 03:57:19,Mobile
295,295,Calm,6,Electronics,Novel,BrandA,4183,48,UPI,2025-10-22,0 days 10:00:46,Tablet
296,296,Excited,7,Books,Novel,BrandD,,41,Cash,2025-10-23,0 days 05:07:02,Laptop
297,297,Sad,9,Books,T-shirt,BrandA,,36,Cash,2025-10-24,0 days 06:03:36,Mobile
298,298,Calm,3,Books,Novel,BrandC,3447,11,Credit Card,2025-10-25,0 days 07:30:55,Mobile
299,299,Excited,2,Clothing,Laptop,BrandB,4418,24,Debit Card,2025-10-26,0 days 15:02:53,Laptop
300,300,Sad,5,Electronics,Pizza,BrandC,2802,29,Debit Card,2025-10-27,0 days 01:47:50,Tablet
301,301,Calm,1,Electronics,Laptop,BrandC,203,14,Credit Card,2025-10-28,0 days 12:38:54,Laptop
302,302,Angry,6,Books,T-shirt,BrandD,611,35,Cash,2025-10-29,0 days 19:31:37,Mobile
303,303,Excited,9,Food,Novel,BrandD,4545,7,Debit Card,2025-10-30,0 days 06:00:03,Mobile
304,304,Excited,9,Books,Pizza,BrandB,3927,27,Cash,2025-10-31,0 days 16:48:42,Laptop
305,305,Angry,7,Clothing,Laptop,BrandB,2117,21,Debit Card,2025-11-01,0 days 15:35:53,Laptop
306,306,,7,Books,Pizza,BrandD,1556,48,UPI,2025-11-02,0 days 06:06:36,Laptop
307,307,Calm,8,Books,Lipstick,BrandD,357,37,UPI,2025-11-03,0 days 11:06:18,Laptop
308,308,Angry,2,Electronics,Laptop,BrandD,1800,15,Debit Card,2025-11-04,0 days 20:57:29,Tablet
309,309,Excited,6,Books,Lipstick,BrandD,3084,4,Debit Card,2025-11-05,0 days 11:39:38,Tablet
310,310,Calm,5,Beauty,Pizza,BrandB,3689,,Debit Card,2025-11-06,0 days 11:16:04,Tablet
311,311,Calm,5,Beauty,Novel,BrandB,2582,33,Credit Card,2025-11-07,0 days 08:19:59,Tablet
312,312,,3,Food,Novel,BrandC,352,48,Debit Card,2025-11-08,0 days 08:49:08,Mobile
313,313,Excited,3,Clothing,Novel,BrandC,1829,37,Credit Card,2025-11-09,0 days 17:03:22,Mobile
314,314,Sad,6,Clothing,Lipstick,BrandC,2996,,Credit Card,2025-11-10,0 days 08:58:51,Tablet
315,315,Happy,7,Electronics,Novel,BrandB,3081,1,UPI,2025-11-11,0 days 12:19:40,Laptop
316,316,Happy,1,Clothing,T-shirt,BrandA,4002,24,Debit Card,2025-11-12,0 days 16:02:23,Mobile
317,317,Sad,3,Food,Laptop,BrandC,3005,24,UPI,2025-11-13,0 days 14:57:22,Laptop
318,318,Sad,1,Beauty,Laptop,BrandA,4280,0,UPI,2025-11-14,0 days 17:56:58,Tablet
319,319,Happy,3,Electronics,Pizza,BrandA,3670,30,Credit Card,2025-11-15,0 days 02:13:06,Mobile
320,320,Calm,5,Beauty,Lipstick,BrandA,1255,4,Cash,2025-11-16,0 days 21:51:22,Mobile
321,321,Angry,9,Food,Laptop,BrandD,2779,39,Credit Card,2025-11-17,0 days 11:53:30,Mobile
322,322,Angry,3,Electronics,Lipstick,BrandB,4348,3,UPI,2025-11-18,0 days 16:40:44,Mobile
323,323,Happy,9,Books,Pizza,BrandB,2965,4,Credit Card,2025-11-19,0 days 21:15:09,Tablet
324,324,Calm,1,Clothing,Novel,BrandC,1528,4,Credit Card,2025-11-20,0 days 14:37:13,Mobile
325,325,Sad,6,Food,Pizza,BrandC,4244,15,Credit Card,2025-11-21,0 days 05:08:21,Tablet
326,326,Happy,9,Electronics,T-shirt,BrandB,2592,17,Debit Card,2025-11-22,0 days 05:47:46,Mobile
327,327,Excited,5,Beauty,Novel,BrandD,,42,Credit Card,2025-11-23,0 days 05:06:30,Tablet
328,328,Calm,2,Electronics,Novel,BrandB,,16,UPI,2025-11-24,0 days 11:27:36,Tablet
329,329,Excited,5,Books,Novel,BrandA,366,34,Credit Card,2025-11-25,0 days 10:58:48,Laptop
330,330,Excited,1,Food,Pizza,BrandB,3454,17,Debit Card,2025-11-26,0 days 07:41:52,Tablet
331,331,Happy,9,Electronics,T-shirt,BrandD,,3,UPI,2025-11-27,0 days 01:34:54,Laptop
332,332,Calm,9,Food,Lipstick,BrandB,,30,Credit Card,2025-11-28,0 days 15:20:14,Mobile
333,333,Excited,6,Food,Pizza,BrandB,1099,30,UPI,2025-11-29,0 days 23:36:39,Laptop
334,334,Calm,9,Beauty,Laptop,BrandB,2448,8,Debit Card,2025-11-30,0 days 06:01:02,Tablet
335,335,Angry,3,Clothing,Laptop,BrandA,3463,30,Cash,2025-12-01,0 days 00:00:10,Laptop
336,336,Excited,4,Books,Pizza,BrandC,3612,4,Debit Card,2025-12-02,0 days 10:27:28,Mobile
337,337,Excited,6,Electronics,Lipstick,BrandD,3777,35,Debit Card,2025-12-03,0 days 07:38:35,Laptop
338,338,Calm,4,Clothing,Laptop,BrandA,2387,15,UPI,2025-12-04,0 days 21:13:02,Tablet
339,339,Angry,1,Beauty,Lipstick,BrandB,1419,41,UPI,2025-12-05,0 days 13:07:38,Tablet
340,340,,7,Clothing,Novel,BrandB,3332,40,Cash,2025-12-06,0 days 16:48:50,Mobile
341,341,Happy,5,Food,Pizza,BrandC,559,15,Cash,2025-12-07,0 days 07:47:06,Mobile
342,342,Calm,8,Food,Novel,BrandC,2239,19,Cash,2025-12-08,0 days 04:43:02,Laptop
343,343,Calm,9,Books,Laptop,BrandC,4137,29,Debit Card,2025-12-09,0 days 04:46:47,Mobile
344,344,,5,Electronics,Lipstick,BrandA,3354,25,Debit Card,2025-12-10,0 days 15:50:28,Tablet
345,345,Angry,8,Electronics,Novel,BrandD,533,48,Cash,2025-12-11,0 days 10:33:05,Laptop
346,346,,1,Beauty,Laptop,BrandC,930,30,Cash,2025-12-12,0 days 11:04:14,Laptop
347,347,,1,Books,T-shirt,BrandB,1697,49,Cash,2025-12-13,0 days 21:37:22,Laptop
348,348,Excited,7,Electronics,Novel,BrandD,1617,14,Credit Card,2025-12-14,0 days 18:17:28,Laptop
349,349,Sad,6,Food,T-shirt,BrandB,3963,40,Credit Card,2025-12-15,0 days 20:03:27,Mobile
350,350,Happy,5,Books,T-shirt,BrandB,1943,37,Cash,2025-12-16,0 days 06:24:44,Laptop
351,351,Calm,5,Clothing,Laptop,BrandD,4316,37,Debit Card,2025-12-17,0 days 09:47:40,Laptop
352,352,Calm,9,Books,Pizza,BrandA,2173,42,UPI,2025-12-18,0 days 11:55:05,Laptop
353,353,Angry,1,Books,Lipstick,BrandD,1078,19,Debit Card,2025-12-19,0 days 04:36:54,Tablet
354,354,Excited,8,Electronics,Laptop,BrandC,4472,34,UPI,2025-12-20,0 days 14:41:32,Tablet
355,355,Happy,2,Beauty,Novel,BrandD,3084,22,Cash,2025-12-21,0 days 03:01:04,Mobile
356,356,Sad,7,Beauty,Lipstick,BrandC,3207,43,Credit Card,2025-12-22,0 days 13:21:54,Tablet
357,357,Angry,6,Electronics,Pizza,BrandC,2795,46,Credit Card,2025-12-23,0 days 04:13:44,Tablet
358,358,Happy,2,Electronics,Laptop,BrandD,,,UPI,2025-12-24,0 days 13:11:02,Mobile
359,359,Happy,3,Electronics,Pizza,BrandD,860,24,Cash,2025-12-25,0 days 00:00:43,Mobile
360,360,Sad,4,Beauty,Novel,BrandC,3344,49,Credit Card,2025-12-26,0 days 11:11:40,Laptop
361,361,Sad,7,Electronics,Laptop,BrandB,3362,21,Cash,2025-12-27,0 days 06:47:56,Laptop
362,362,Calm,8,Clothing,Novel,BrandD,4421,46,Cash,2025-12-28,0 days 07:38:20,Mobile
363,363,Excited,2,Clothing,Lipstick,BrandA,,7,UPI,2025-12-29,0 days 15:40:30,Laptop
364,364,Angry,8,Food,Lipstick,BrandC,1469,8,Cash,2025-12-30,0 days 05:30:41,Laptop
365,365,Excited,9,Clothing,Pizza,BrandB,4906,14,Cash,2025-12-31,0 days 16:44:53,Laptop
366,366,Angry,7,Books,Pizza,BrandD,1494,47,UPI,2026-01-01,0 days 10:35:52,Mobile
367,367,Happy,1,Food,Lipstick,BrandD,1209,19,Credit Card,2026-01-02,0 days 01:33:35,Tablet
368,368,Sad,6,Clothing,T-shirt,BrandB,,34,Debit Card,2026-01-03,0 days 07:27:50,Tablet
369,369,Sad,8,Books,Lipstick,BrandA,1957,36,Cash,2026-01-04,0 days 14:39:50,Mobile
370,370,Happy,5,Clothing,Laptop,BrandC,2164,2,UPI,2026-01-05,0 days 12:44:36,Mobile
371,371,Happy,2,Books,Novel,BrandD,4843,,Credit Card,2026-01-06,0 days 12:18:47,Laptop
372,372,Angry,5,Electronics,Lipstick,BrandA,1391,33,Cash,2026-01-07,0 days 12:01:42,Mobile
373,373,Happy,8,Books,Lipstick,BrandC,,35,Debit Card,2026-01-08,0 days 08:17:16,Mobile
374,374,Angry,2,Electronics,Novel,BrandA,3041,34,Credit Card,2026-01-09,0 days 02:43:51,Mobile
375,375,Excited,1,Books,Novel,BrandC,2604,8,UPI,2026-01-10,0 days 09:16:24,Mobile
376,376,Sad,4,Books,Laptop,BrandC,3762,29,Cash,2026-01-11,0 days 10:53:42,Laptop
377,377,Sad,4,Clothing,Novel,BrandA,3904,25,UPI,2026-01-12,0 days 11:53:36,Laptop
378,378,,9,Books,Pizza,BrandC,2022,,Debit Card,2026-01-13,0 days 11:38:02,Mobile
379,379,Excited,3,Clothing,Lipstick,BrandD,1471,23,Debit Card,2026-01-14,0 days 15:00:39,Mobile
380,380,Excited,4,Books,Novel,BrandD,1919,40,UPI,2026-01-15,0 days 17:35:46,Tablet
381,381,Calm,3,Beauty,Laptop,BrandA,452,18,Cash,2026-01-16,0 days 14:10:56,Tablet
382,382,,2,Food,Novel,BrandA,2968,43,UPI,2026-01-17,0 days 04:46:36,Mobile
383,383,Angry,4,Clothing,Lipstick,BrandC,,15,Credit Card,2026-01-18,0 days 01:23:19,Tablet
384,384,Calm,8,Clothing,T-shirt,BrandC,,25,UPI,2026-01-19,0 days 06:40:26,Tablet
385,385,Sad,1,Electronics,Novel,BrandA,2128,22,Debit Card,2026-01-20,0 days 00:28:50,Laptop
386,386,,8,Beauty,Pizza,BrandB,2390,32,Cash,2026-01-21,0 days 16:09:35,Laptop
387,387,Angry,8,Electronics,Lipstick,BrandA,1202,41,Cash,2026-01-22,0 days 19:09:20,Laptop
388,388,Sad,3,Beauty,Laptop,BrandB,3185,29,Debit Card,2026-01-23,0 days 17:27:14,Tablet
389,389,Happy,6,Beauty,Lipstick,BrandB,2122,22,Debit Card,2026-01-24,0 days 10:47:10,Mobile
390,390,Happy,4,Books,T-shirt,BrandA,3952,9,Credit Card,2026-01-25,0 days 18:49:03,Laptop
391,391,Calm,1,Electronics,Laptop,BrandA,4337,35,Debit Card,2026-01-26,0 days 21:49:27,Tablet
392,392,Excited,1,Food,T-shirt,BrandA,3902,30,Debit Card,2026-01-27,0 days 07:46:48,Mobile
393,393,Angry,5,Beauty,T-shirt,BrandB,3392,42,Debit Card,2026-01-28,0 days 19:08:24,Laptop
394,394,Angry,8,Beauty,Pizza,BrandD,4034,21,Cash,2026-01-29,0 days 18:49:23,Tablet
395,395,Calm,1,Clothing,Novel,BrandD,4638,42,Debit Card,2026-01-30,0 days 13:28:42,Laptop
396,396,Calm,2,Books,Pizza,BrandA,4627,42,UPI,2026-01-31,0 days 18:05:24,Tablet
397,397,Angry,7,Food,Pizza,BrandA,3727,37,UPI,2026-02-01,0 days 08:25:22,Laptop
398,398,Sad,8,Beauty,Pizza,BrandC,,46,Cash,2026-02-02,0 days 03:33:37,Tablet
399,399,Sad,3,Clothing,Laptop,BrandC,2588,1,Credit Card,2026-02-03,0 days 12:54:34,Mobile
400,400,Excited,8,Electronics,Novel,BrandC,3687,22,Credit Card,2026-02-04,0 days 13:05:30,Laptop
401,401,Angry,1,Beauty,Novel,BrandA,1900,34,Cash,2026-02-05,0 days 03:40:26,Laptop
402,402,Angry,9,Clothing,Laptop,BrandD,1433,36,UPI,2026-02-06,0 days 08:39:17,Tablet
403,403,Angry,2,Electronics,Pizza,BrandD,2770,31,Cash,2026-02-07,0 days 23:58:20,Mobile
404,404,Angry,2,Books,Pizza,BrandA,2498,42,Debit Card,2026-02-08,0 days 23:15:40,Mobile
405,405,Calm,4,Electronics,T-shirt,BrandA,337,11,Cash,2026-02-09,0 days 00:03:08,Laptop
406,406,Happy,3,Beauty,T-shirt,BrandB,2998,34,Credit Card,2026-02-10,0 days 02:36:54,Tablet
407,407,,4,Food,Lipstick,BrandB,3130,,UPI,2026-02-11,0 days 01:52:26,Laptop
408,408,Happy,6,Electronics,T-shirt,BrandD,4120,2,Credit Card,2026-02-12,0 days 03:58:51,Tablet
409,409,Sad,7,Food,Novel,BrandC,4382,33,Credit Card,2026-02-13,0 days 21:19:50,Mobile
410,410,Excited,5,Food,Laptop,BrandD,2033,37,UPI,2026-02-14,0 days 21:02:33,Laptop
411,411,Sad,2,Electronics,Pizza,BrandB,2339,23,Debit Card,2026-02-15,0 days 22:31:59,Tablet
412,412,Angry,3,Books,Lipstick,BrandD,407,37,UPI,2026-02-16,0 days 10:23:00,Mobile
413,413,Sad,3,Electronics,T-shirt,BrandB,2433,16,UPI,2026-02-17,0 days 09:31:58,Tablet
414,414,Calm,5,Clothing,Lipstick,BrandB,2050,39,Cash,2026-02-18,0 days 04:23:20,Laptop
415,415,Happy,5,Food,Laptop,BrandC,1887,0,UPI,2026-02-19,0 days 07:38:12,Tablet
416,416,,4,Beauty,Laptop,BrandC,2403,7,Cash,2026-02-20,0 days 01:27:13,Laptop
417,417,Calm,8,Food,Lipstick,BrandB,2408,14,Credit Card,2026-02-21,0 days 06:06:59,Mobile
418,418,Happy,6,Beauty,Lipstick,BrandA,,49,UPI,2026-02-22,0 days 03:10:47,Tablet
419,419,Calm,6,Clothing,Lipstick,BrandC,2403,44,Debit Card,2026-02-23,0 days 22:06:12,Mobile
420,420,Sad,1,Clothing,Pizza,BrandB,3890,24,Cash,2026-02-24,0 days 03:03:18,Mobile
421,421,Angry,6,Clothing,Novel,BrandA,3555,7,Cash,2026-02-25,0 days 09:06:41,Laptop
422,422,Sad,3,Electronics,T-shirt,BrandA,2809,31,Debit Card,2026-02-26,0 days 06:54:31,Laptop
423,423,Excited,6,Food,T-shirt,BrandD,423,,Cash,2026-02-27,0 days 07:31:16,Mobile
424,424,,6,Beauty,T-shirt,BrandD,3974,12,Cash,2026-02-28,0 days 00:23:49,Laptop
425,425,Sad,2,Clothing,Lipstick,BrandC,1611,45,Debit Card,2026-03-01,0 days 02:53:01,Mobile
426,426,Angry,1,Clothing,Lipstick,BrandA,4592,,Credit Card,2026-03-02,0 days 00:33:07,Laptop
427,427,Happy,3,Beauty,Lipstick,BrandC,522,5,UPI,2026-03-03,0 days 05:21:06,Laptop
428,428,Angry,5,Food,Pizza,BrandB,1711,32,UPI,2026-03-04,0 days 16:24:13,Tablet
429,429,,4,Food,Pizza,BrandC,2286,6,UPI,2026-03-05,0 days 21:30:25,Tablet
430,430,Happy,7,Beauty,Pizza,BrandA,4800,32,UPI,2026-03-06,0 days 13:27:57,Laptop
431,431,Sad,4,Books,Pizza,BrandD,2487,46,UPI,2026-03-07,0 days 00:25:47,Mobile
432,432,Angry,8,Food,Laptop,BrandC,886,28,UPI,2026-03-08,0 days 13:46:54,Mobile
433,433,Calm,7,Beauty,Pizza,BrandD,,37,Cash,2026-03-09,0 days 15:30:59,Mobile
434,434,Angry,9,Beauty,Pizza,BrandC,1668,36,UPI,2026-03-10,0 days 15:07:37,Laptop
435,435,Sad,1,Clothing,Pizza,BrandB,4123,43,Cash,2026-03-11,0 days 21:58:06,Laptop
436,436,Happy,5,Beauty,T-shirt,BrandA,1196,31,Debit Card,2026-03-12,0 days 01:26:14,Mobile
437,437,Sad,4,Electronics,T-shirt,BrandC,2734,2,Credit Card,2026-03-13,0 days 05:36:27,Tablet
438,438,Excited,6,Clothing,T-shirt,BrandB,3012,19,Cash,2026-03-14,0 days 16:57:11,Tablet
439,439,,1,Clothing,Novel,BrandB,822,,Credit Card,2026-03-15,0 days 01:05:38,Mobile
440,440,Angry,6,Food,Laptop,BrandB,4024,27,Debit Card,2026-03-16,0 days 16:53:53,Laptop
441,441,Happy,1,Books,Lipstick,BrandD,2983,37,UPI,2026-03-17,0 days 00:24:31,Laptop
442,442,Angry,1,Food,Pizza,BrandD,4593,3,Credit Card,2026-03-18,0 days 15:52:35,Mobile
443,443,Calm,8,Electronics,T-shirt,BrandB,1275,14,Credit Card,2026-03-19,0 days 04:38:41,Tablet
444,444,Calm,2,Clothing,Laptop,BrandB,503,16,Debit Card,2026-03-20,0 days 20:09:47,Mobile
445,445,Sad,6,Clothing,Pizza,BrandC,863,36,Debit Card,2026-03-21,0 days 17:51:45,Mobile
446,446,Happy,6,Beauty,Novel,BrandC,3146,23,Debit Card,2026-03-22,0 days 02:04:04,Mobile
447,447,Excited,6,Books,Lipstick,BrandA,4194,37,Cash,2026-03-23,0 days 18:52:08,Tablet
448,448,Sad,8,Books,Pizza,BrandC,2192,41,Cash,2026-03-24,0 days 04:22:09,Mobile
449,449,Happy,4,Beauty,Lipstick,BrandA,3695,40,Credit Card,2026-03-25,0 days 09:22:24,Tablet
450,450,Happy,3,Electronics,Pizza,BrandA,2894,35,Debit Card,2026-03-26,0 days 15:02:10,Laptop
451,451,Sad,6,Books,Novel,BrandA,4504,40,Credit Card,2026-03-27,0 days 10:13:56,Tablet
452,452,Sad,4,Clothing,Laptop,BrandD,3398,7,UPI,2026-03-28,0 days 20:57:11,Tablet
453,453,Angry,2,Electronics,Lipstick,BrandC,,2,Debit Card,2026-03-29,0 days 04:47:35,Mobile
454,454,Excited,6,Food,Lipstick,BrandB,4633,29,Cash,2026-03-30,0 days 19:09:05,Laptop
455,455,,5,Food,Laptop,BrandA,2069,21,Debit Card,2026-03-31,0 days 03:32:24,Mobile
456,456,Angry,9,Electronics,Lipstick,BrandB,4010,32,Credit Card,2026-04-01,0 days 18:38:05,Tablet
457,457,Happy,6,Clothing,T-shirt,BrandA,1112,24,Cash,2026-04-02,0 days 22:23:41,Tablet
458,458,Excited,3,Food,Laptop,BrandC,4134,29,UPI,2026-04-03,0 days 12:21:07,Mobile
459,459,Excited,5,Clothing,Novel,BrandA,3388,36,UPI,2026-04-04,0 days 05:47:25,Laptop
460,460,,8,Beauty,Pizza,BrandC,1515,2,Credit Card,2026-04-05,0 days 22:17:52,Tablet
461,461,Excited,9,Books,Pizza,BrandB,3428,3,Debit Card,2026-04-06,0 days 09:49:49,Tablet
462,462,Excited,8,Electronics,Laptop,BrandC,771,28,UPI,2026-04-07,0 days 00:42:09,Tablet
463,463,Happy,3,Books,T-shirt,BrandB,3455,31,Credit Card,2026-04-08,0 days 11:58:37,Laptop
464,464,Angry,9,Beauty,Novel,BrandC,2671,22,Cash,2026-04-09,0 days 15:38:34,Mobile
465,465,Excited,3,Food,Pizza,BrandA,297,18,Cash,2026-04-10,0 days 07:28:52,Laptop
466,466,Sad,8,Clothing,Pizza,BrandA,4233,14,Credit Card,2026-04-11,0 days 02:19:11,Laptop
467,467,,9,Clothing,T-shirt,BrandC,1839,15,Debit Card,2026-04-12,0 days 21:15:36,Tablet
468,468,Sad,7,Beauty,Lipstick,BrandB,4227,22,Debit Card,2026-04-13,0 days 11:55:59,Laptop
469,469,Excited,4,Electronics,Laptop,BrandB,460,39,Debit Card,2026-04-14,0 days 06:22:29,Tablet
470,470,Angry,9,Books,T-shirt,BrandB,1135,45,Debit Card,2026-04-15,0 days 07:39:29,Laptop
471,471,Excited,3,Food,T-shirt,BrandC,1997,36,Credit Card,2026-04-16,0 days 15:35:08,Laptop
472,472,Happy,3,Electronics,T-shirt,BrandC,531,0,Credit Card,2026-04-17,0 days 05:21:58,Mobile
473,473,Angry,2,Beauty,T-shirt,BrandC,4410,18,Cash,2026-04-18,0 days 05:11:35,Laptop
474,474,Sad,3,Beauty,Lipstick,BrandC,467,,Cash,2026-04-19,0 days 22:25:04,Mobile
475,475,Happy,1,Clothing,Novel,BrandB,2259,34,Debit Card,2026-04-20,0 days 10:18:16,Tablet
476,476,,4,Food,T-shirt,BrandB,272,29,UPI,2026-04-21,0 days 23:57:28,Tablet
477,477,Sad,8,Electronics,T-shirt,BrandD,3121,16,UPI,2026-04-22,0 days 23:37:16,Mobile
478,478,Excited,5,Clothing,Laptop,BrandC,2653,,Cash,2026-04-23,0 days 01:02:27,Tablet
479,479,Sad,2,Food,Pizza,BrandD,4088,48,Cash,2026-04-24,0 days 17:53:20,Tablet
480,480,,3,Books,Lipstick,BrandC,377,25,Credit Card,2026-04-25,0 days 01:13:50,Laptop
481,481,Sad,1,Books,T-shirt,BrandD,2199,12,Cash,2026-04-26,0 days 23:26:11,Mobile
482,482,Happy,2,Clothing,Novel,BrandB,971,21,Cash,2026-04-27,0 days 08:02:07,Tablet
483,483,,1,Electronics,Novel,BrandB,1145,,Debit Card,2026-04-28,0 days 16:46:51,Mobile
484,484,Angry,2,Food,Novel,BrandD,4695,22,UPI,2026-04-29,0 days 02:29:23,Laptop
485,485,Calm,3,Books,Laptop,BrandA,469,43,UPI,2026-04-30,0 days 23:03:51,Tablet
486,486,Sad,1,Books,Novel,BrandC,2055,42,Credit Card,2026-05-01,0 days 12:17:51,Tablet
487,487,Calm,9,Electronics,Laptop,BrandD,1855,32,UPI,2026-05-02,0 days 21:42:14,Mobile
488,488,Happy,5,Clothing,Lipstick,BrandD,3952,26,Debit Card,2026-05-03,0 days 02:43:06,Tablet
489,489,Angry,8,Beauty,Novel,BrandA,2733,34,Debit Card,2026-05-04,0 days 21:14:17,Mobile
490,490,Excited,5,Food,Pizza,BrandB,4354,11,Credit Card,2026-05-05,0 days 11:44:01,Tablet
491,491,Sad,8,Books,T-shirt,BrandD,2889,8,Cash,2026-05-06,0 days 23:45:05,Laptop
492,492,Happy,7,Beauty,Lipstick,BrandB,4561,33,Cash,2026-05-07,0 days 13:07:12,Laptop
493,493,,4,Electronics,Pizza,BrandC,2322,13,Debit Card,2026-05-08,0 days 03:03:40,Mobile
494,494,Calm,7,Clothing,Lipstick,BrandA,3361,36,Credit Card,2026-05-09,0 days 09:45:41,Tablet
495,495,Happy,6,Food,Novel,BrandB,704,2,Debit Card,2026-05-10,0 days 08:11:01,Tablet
496,496,Sad,3,Electronics,Lipstick,BrandD,2604,43,UPI,2026-05-11,0 days 03:59:12,Mobile
497,497,,9,Clothing,Lipstick,BrandA,2401,43,UPI,2026-05-12,0 days 15:33:14,Laptop
